186	357	10	14.11
186	2325	4	14.03
1262	846	3	16.53
8480	129	3	11.02
255	1410	3	9.28
1269	105	23	10.65
101	2404	16	10.01
127	1131	8	8.53
105	1611	17	7.7
535	10878	3	34.63
1058	598	3	13.36
2562	353	3	15.86
549	401	3	7.27
221	7352	3	20.93
101	4236	10	9.82
2429	16	4	8.4
1751	412	27	303.22
635	119	15	6.77
11668	112	3	12.28
105	1761	17	9.82
104	1877	21	26.17
419	6554	3	24.61
109	10064	3	7.61
2019	2611	18	278.97
939	284	3	7.77
11271	564	3	35.16
344	152	145	985.13
121	6531	3	7.02
107	11866	3	9.19
122	588	28	45.02
11178	114	3	12.55
181	130	38	7.27
277	1041	6	25.04
113	10377	3	8.6
11065	136	3	18.76
103	4426	9	12.96
251	7444	5	48.02
57	120	18	14.54
157	7704	5	36.63
192	3444	3	11.94
255	256	8	11.3
254	387	5	7.21
729	111	57	173.55
102	1696	19	9.81
103	954	39	31.69
105	215	136	12.17
1178	162	9	26.8
1537	128	6	7.4
104	6443	6	12.79
959	108	19	7.93
449	295	5	10.65
121	120	437	196.7
110	13265	3	11.81
308	1817	24	232.58
1804	105	17	11.06
10881	253	3	28.81
106	9607	4	8.72
1993	109	10	11.8
216	6862	5	39.94
125	6000	3	7.86
559	503	5	23.47
2811	9	7	8.8
326	370	7	17.73
2715	230	5	26.04
9147	116	4	18.3
611	439	3	8.08
1556	2	7	18.29
11054	157	3	21.97
106	5641	7	15.26
4565	2392	3	33.59
1882	145	4	7.67
209	914	4	8.28
113	501	73	197.06
115	731	61	223.47
654	275	4	9.84
146	2934	5	16.26
778	109	20	11.64
592	207	12	40.47
532	140	10	7.21
105	9150	4	8.77
1612	119	9	9.3
112	4423	10	40.96
148	4457	3	10.19
1226	164	4	7.09
118	1685	9	10.86
2181	123	7	10.98
178	1368	5	13.37
240	287	7	9.41
113	2941	11	28.51
476	131	16	14.8
107	7890	4	7.74
855	1352	3	17.09
8764	104	4	8.52
4795	107	6	8.39
110	2573	8	9.77
135	122	158	20.52
138	5013	3	8.96
110	5483	5	10
856	239	57	527.05
1342	145	7	16.64
226	1407	3	8.01
106	1028	30	20.43
7627	1188	5	66.33
113	1133	12	7.84
114	1750	13	20.69
205	225	12	12.53
236	105	188	167.25
117	3131	5	6.96
117	439	21	8.79
2761	132	7	20.51
1356	172	7	21.79
1800	410	3	14.36
300	153	13	9.74
10713	600	3	35.3
5276	101	8	7.86
7325	103	5	10.32
106	304	89	17.61
167	4962	5	31.08
212	10880	3	26.96
8115	165	4	26.05
4981	116	8	36.62
109	5448	5	10.01
4569	107	6	8.39
5985	107	7	21.45
4647	129	4	11.57
463	824	4	16.56
4304	124	4	7.88
3373	170	9	70.02
249	733	5	12.9
155	290	12	7.78
662	111	36	54.8
123	649	15	10.49
990	145	8	15.07
101	5332	8	7.86
1028	182	4	7.31
188	241	21	39.93
12	253	228	401.88
157	1573	4	7.09
128	3049	6	15.91
219	500	7	15.82
5236	158	3	12
103	685	75	155.15
102	2001	17	7.72
104	284	97	19.85
2644	101	16	6.95
254	120	35	7.78
285	783	3	6.67
763	428	3	9.38
2496	118	6	8.27
7064	142	6	39.37
8063	105	5	10.96
360	2619	3	15.82
2321	121	9	18.85
340	547	4	10.15
659	570	3	10.71
246	2807	4	19.84
1682	199	3	7.28
2090	106	13	6.99
290	8970	4	40.71
10501	111	3	7.89
136	10950	3	18.76
398	169	12	19.39
788	120	13	7.66
106	10384	4	8.72
5505	102	7	6.98
7142	120	3	6.79
3941	127	6	20
111	9594	3	7.89
102	485	91	82.44
601	420	3	7.86
10166	102	4	6.8
8281	118	3	7.73
1438	3128	3	25.98
516	892	3	11.38
112	9490	3	8.06
5149	129	3	7.5
359	1143	4	16.26
2626	101	17	16.7
102	4539	8	8.43
9105	110	4	15.74
11157	108	3	9.87
194	931	5	10.75
120	5656	5	16.25
5125	115	5	12.26
1264	300	6	27.73
149	872	30	139.28
155	1678	5	11.13
2191	110	8	6.86
1877	165	4	9.9
1467	400	3	13.28
9	7639	5	20.1
893	131	15	29.99
2931	127	5	10.87
200	185	18	15.98
109	1709	11	10.92
141	105	462	26.4
131	8277	3	11.29
8236	136	4	20.1
5733	134	3	9.42
1253	2655	6	57.83
779	112	18	10.39
684	373	5	17.48
4423	102	10	16.99
3272	156	3	8.09
114	5246	5	11.12
7595	152	5	36.45
975	856	3	14.8
466	672	4	14.43
8	106	1541	40.67
2237	771	4	28.7
1118	108	16	6.97
141	980	8	11.66
166	174	23	10.78
168	2774	5	19.86
767	117	12	6.71
447	305	7	19.57
382	359	5	11.38
107	4318	6	6.87
6512	106	6	13.08
3603	12	9	9.42
139	5195	3	9.05
136	5658	7	43.79
3677	8	12	48.1
108	1993	14	19.14
137	647	9	8.42
9052	344	4	41.97
11706	108	3	9.87
171	2712	3	8.5
348	2021	5	29.73
380	810	3	9.58
2314	113	9	13.78
241	214	8	7.01
4934	2061	7	96.79
118	1990	7	7.27
1039	147	6	9.14
9834	124	3	10.93
6634	117	3	6.75
105	8876	4	8.77
5992	101	7	6.88
2125	111	7	6.66
127	8471	3	10.79
1901	233	3	10.1
102	10085	4	6.8
143	3844	3	8.32
3717	101	12	11.79
114	657	47	105.25
415	117	21	7.31
107	7449	5	15.32
889	319	3	7.97
5972	12	7	16.03
9	384	53	55.4
3226	1093	3	25.2
227	126	40	24.2
233	1420	3	8.32
259	1454	3	10.12
110	3139	10	23.82
139	166	39	8.48
323	388	5	10.08
350	6219	6	63.26
911	2548	3	22.9
535	735	8	43.62
241	5514	7	66.77
2371	387	4	23.18
236	371	7	12.8
745	173	6	9.76
335	391	6	14.64
12707	12	3	6.87
117	2886	7	13.62
113	1375	15	20.62
115	1638	23	88.52
206	118	70	33.35
117	912	18	24.49
4389	159	3	10.7
1866	104	16	7.9
13760	107	3	9.19
236	698	4	8.34
147	3761	3	8.35
1936	5245	3	32.6
113	4111	5	7.76
949	6840	3	31.19
207	2078	9	50.93
144	139	54	7.78
145	1246	6	10.38
146	1370	5	8.78
562	166	7	9.4
12	11504	3	6.87
4687	660	3	24.64
140	509	12	11.02
141	135	92	28.64
107	163	192	26.25
259	2716	4	21.14
200	205	42	117.15
233	4296	5	32.99
955	173	6	12.56
443	1554	3	13.71
7603	125	4	17.69
477	118	20	7.82
2517	114	9	14
168	1857	4	10.49
13846	116	3	13.73
110	615	33	34.94
7	2423	3	7.19
409	1383	4	19.16
950	376	4	14.97
1052	2120	3	21.48
3298	144	3	7.16
112	2326	8	9.94
119	1533	8	6.75
4902	133	3	8.02
2641	314	4	22.16
4654	103	7	6.68
9898	106	4	8.72
2443	111	9	12.89
129	10647	4	23.38
593	222	8	21.92
372	481	5	13.82
2481	182	3	8.67
2376	192	12	76.38
717	115	27	36.3
209	433	7	11.86
210	301	7	6.71
1637	132	5	6.68
617	134	10	7.87
7943	208	3	20.01
178	1140	4	7.87
747	2711	3	20.98
416	805	3	9.24
4628	189	3	13.92
351	101	117	12.5
3061	120	9	24.6
110	450	39	27.14
1311	107	37	113.51
2116	166	3	6.81
495	397	5	15.32
9	10493	4	16.08
108	11731	3	9.87
9	8627	3	7.85
310	483	7	21.77
1842	424	4	21.96
9613	209	3	22.24
2763	126	5	10.51
153	224	23	21.18
11574	216	3	27.18
101	6181	7	6.88
11548	115	3	13.29
129	1009	27	93.16
103	720	40	14.25
190	306	9	9.21
104	326	77	7.84
104	2422	13	10.66
14228	110	3	11.81
12	2701	11	7.72
220	181	18	22.01
1688	115	9	9.66
4920	162	4	19.73
12	230	115	7.5
101	1923	22	8.95
105	623	45	20.2
766	235	4	8.47
218	149	30	33.96
143	9361	4	27.59
388	104	66	9.59
896	283	5	17.28
3418	201	3	12.82
162	6240	4	23.09
545	1012	6	33.53
125	3265	4	7.05
277	567	6	18.03
4304	144	3	9.25
2088	163	5	15.27
13056	9	3	12.06
1873	110	10	9.53
6249	422	3	24.66
1930	5888	3	35.14
6410	123	3	7.34
211	10	9	7.49
11008	161	3	22.98
3943	1714	5	55.97
586	3355	3	21.31
133	127	100	11.25
1205	1329	3	19.21
102	2918	13	10
10399	104	4	8.52
516	203	5	6.81
421	3564	12	133.13
577	137	16	26.85
104	7325	5	10.66
115	11548	3	13.29
104	5587	7	14.92
103	5991	6	7.53
134	811	10	13.16
636	224	4	6.79
161	1689	4	9
2677	220	3	11.98
103	1248	36	51.9
105	3759	9	8.68
112	13398	3	12.28
118	12654	3	14.06
224	245	8	7.58
393	389	4	8.11
2628	2519	3	28.48
244	248	12	22.43
280	1086	3	8.59
123	2025	6	6.75
