5468	108	8	10.61
6033	116	5	7.63
180	2349	4	8.27
121	6647	4	7.5
264	947	6	14.71
1803	187	4	8.13
147	9482	3	12.24
929	765	3	9.8
664	156	9	7.1
3497	104	17	31.49
645	2447	3	14.52
651	835	4	13.08
2770	1101	4	27.22
1715	122	20	34.35
134	6954	3	6.72
1099	1513	3	14.78
217	4108	3	10.24
735	146	10	9.67
350	838	4	8.42
17578	103	3	6.96
1268	8	10	7.18
103	749	46	11.47
133	1945	7	7.82
508	533	8	26.42
103	6929	7	8.22
917	549	4	12.86
2528	181	4	9.43
316	108	78	11.52
951	158	8	9.6
3884	109	11	15.41
116	274	65	13.27
2635	1046	4	26.4
1910	270	3	7.34
369	1328	5	17.6
9139	7	5	6.76
466	215	10	13.97
8566	122	4	12.9
563	1353	3	10.28
1817	664	3	12.74
12292	7	3	6.84
213	1382	5	10.29
2044	375	3	10.06
3551	391	4	21.9
387	1414	3	8.26
1584	289	3	6.64
1109	980	3	12.37
109	2116	16	11.8
111	1470	24	20.41
105	16283	3	7.74
214	2799	4	12.26
10871	104	4	10.1
344	1066	6	19.57
134	11197	3	11
107	8611	5	6.7
1228	1993	4	25.41
444	1538	3	9.7
404	1137	4	12.08
141	857	10	9.48
330	1601	3	7.62
4268	124	7	15.51
207	871	6	9.23
231	5	55	97.21
147	3470	4	8.61
898	168	11	21.18
197	754	6	6.77
750	110	31	7.88
211	2398	11	53.03
105	3749	12	11.9
179	900	6	6.97
154	525	13	12.14
114	5399	7	12.87
934	8	14	11.02
170	789	9	13.1
151	1872	5	6.95
602	810	3	7.61
6052	110	10	32.31
521	479	6	15.81
2814	190	4	10.61
428	1839	3	10.58
559	109	36	8.1
549	514	5	12.4
186	5824	3	11.1
3530	9449	3	36.73
197	822	7	10.83
221	2374	3	7.33
114	3300	9	10.48
141	992	9	9.02
312	2097	3	8.71
862	310	4	7.28
16	3643	6	7.01
271	398	7	8.39
1205	1301	3	14.9
2670	238	3	7.99
4739	1449	3	24.05
1025	2590	5	38.44
809	3257	4	26.39
102	4839	10	8.73
1146	294	4	9.05
345	244	8	6.94
2581	244	3	8.18
107	14877	3	8.36
10793	120	3	6.77
12647	114	3	7.66
135	6470	3	7.08
467	1024	18	111.67
116	2972	8	6.7
12222	136	3	14.19
6574	212	3	13.89
6433	6033	3	37.59
130	7155	3	6.83
220	223	14	8.06
133	3214	6	11.1
264	2157	3	7.57
10316	107	4	6.71
1000	311	4	8.55
5	399	25	51.11
13436	129	3	11.67
113	13305	3	11.16
103	2526	16	7.92
1627	376	3	8.91
14073	105	4	10.31
1098	437	3	7.66
498	462	5	10.39
166	271	16	7.35
3241	374	3	13.21
112	356	78	57.65
668	347	4	6.99
123	17793	3	14.4
501	1228	10	55.25
12478	103	4	9.28
2372	399	4	18.73
1683	560	5	24.49
2422	101	26	17.21
111	5800	9	19.38
978	776	4	16.26
103	2442	20	17.28
883	471	3	6.79
220	179	23	16.82
1562	117	16	13.32
149	169	46	16.95
119	13074	3	8.43
344	2277	3	10.2
5999	103	9	15.14
1833	205	13	58.21
560	101	92	24.48
14209	243	3	26.73
4512	12	13	8.25
122	8399	4	8.8
7	778	60	44.04
145	2655	5	9.25
857	173	11	21.53
287	1167	6	18.12
420	155	16	15.03
133	3366	5	7.98
18209	7	3	6.84
244	1227	6	15.59
413	1922	6	29.22
419	1544	8	40.69
149	118	171	15.43
4301	121	8	16.23
6889	107	6	6.97
200	105	158	7.1
105	13462	4	10.31
107	847	33	9.41
227	1593	4	8.35
112	474	39	10.26
489	316	9	21.19
181	232	18	10.05
119	1004	33	51.3
102	358	100	10.03
103	14463	3	6.96
9445	958	3	27.85
110	3558	9	7.22
5176	614	4	29.23
644	462	4	8.45
8559	145	3	10.86
201	1083	5	7.44
124	3789	8	16.84
101	9372	6	8.09
512	1302	3	9.38
2453	637	3	14.53
14342	13	3	14.42
109	15869	3	9.46
459	644	5	12.91
1263	4612	3	23.25
463	4278	3	16.8
119	1056	25	26.68
295	102	126	9.24
4206	111	8	7.1
5072	537	3	18.62
449	939	5	16.17
3318	476	3	14.72
6333	5145	3	36.92
3877	101	14	7.31
8	11168	3	9.56
4914	136	4	9.58
2099	207	4	9.17
113	776	25	8.67
661	874	3	8.61
4200	771	3	19.82
136	7673	3	8.47
820	125	16	8.17
8533	663	3	24.31
2956	207	6	23.18
5491	162	3	8.58
235	504	7	8.19
6908	105	7	9.8
307	2397	4	14.9
825	1199	4	17.85
3985	105	14	22.2
16721	7	3	6.84
108	209	147	38.98
403	103	85	21.48
5066	145	5	16.81
105	1487	23	8.33
6908	21	4	15.97
154	2732	4	6.82
1323	202	5	9.27
5504	136	4	11.02
942	102	40	7.93
401	121	41	19.8
2449	117	11	10.76
7030	134	3	7.48
7	18289	3	6.84
387	3061	3	12.92
1874	102	39	78.16
177	587	9	9.35
1863	8397	3	31.8
5936	8785	3	41.49
110	8541	6	14.09
419	125	33	19.67
273	951	6	14.57
169	4094	3	7.64
12	813	64	7.09
366	7646	3	19.41
1481	141	11	22.04
109	2489	12	7.71
112	7252	5	9.03
101	2281	24	7.78
636	151	36	112.67
7	1976	21	9.6
1758	103	21	6.97
1874	162	5	7.98
18176	7	3	6.84
123	118	400	10.59
113	12007	3	7
171	105	231	9.65
501	537	8	26.75
2621	166	7	22.14
5917	115	6	10.17
9523	209	4	26.86
664	3810	5	35.89
11551	184	4	26.33
728	13504	3	30.01
1852	4941	3	26.63
857	1448	3	13.12
1901	258	16	92.68
107	1616	19	7.04
106	7155	6	8.73
1593	227	4	8.35
133	4564	4	7.39
123	286	82	89.83
190	1999	4	7.9
335	610	6	13.83
127	6838	8	36.86
391	453	5	8.39
349	2598	4	17.25
137	998	21	48.57
724	630	3	7.31
123	212	75	25.5
1676	365	3	9.01
896	2194	3	15.84
104	6143	7	7.46
151	2388	5	9.22
328	102	114	14.04
591	1136	6	27.48
204	758	9	17.44
186	9	69	18.52
261	1187	5	12.21
10786	277	3	23.26
691	874	3	8.87
3165	115	8	7.1
250	1963	3	6.81
126	476	23	10.21
4805	127	5	11.55
464	804	8	31.26
5537	4308	5	62.74
238	147	33	23.53
102	1194	32	6.82
110	4373	8	8.22
1735	117	18	22.51
871	196	9	18.05
334	522	5	7.64
105	16	975	7.85
937	483	3	7.37
17814	7	3	6.84
138	836	10	7.96
6452	198	6	36.99
776	1764	3	13.71
434	103	82	24.75
1015	1557	8	54.95
809	820	3	9.34
126	528	21	10.18
4419	157	4	11.28
595	798	3	7.66
613	9346	4	36.62
703	260	6	10.4
256	1681	4	10.08
138	626	14	11.79
13097	107	3	8.36
101	8719	7	9.44
104	4030	10	8.08
424	710	4	9.21
265	3852	3	11.67
6564	284	3	16.54
2699	6469	5	60.07
238	245	12	8.23
618	1417	3	10.81
976	399	4	11.93
649	318	7	16.78
13702	118	4	16.54
3948	212	3	9.74
12312	107	4	11.15
124	2974	13	35
181	1365	8	19.73
555	1316	3	10.04
8762	125	3	6.98
257	4598	3	12.49
318	2208	3	9.2
1321	701	3	11.3
1718	427	3	10.05
356	1474	5	18
664	1366	6	32.13
16426	104	3	7.58
593	1380	5	22.78
277	436	13	37.24
699	1393	16	120.21
1113	3168	3	19.79
10783	122	3	6.99
618	10147	3	26.54
1738	699	15	117.93
106	4230	9	6.98
1225	368	3	7.14
12904	123	3	10.09
143	224	59	76.45
10487	106	5	13.81
1211	2081	3	17.4
693	1312	6	30.86
398	1268	3	7.85
910	434	6	21.04
10120	203	3	18.46
589	1080	6	26.52
828	978	3	10.62
874	661	3	8.61
121	1324	21	29.06
125	1031	13	6.98
547	711	5	15.37
107	5538	7	7.37
1624	156	6	9.36
145	1128	12	22.53
7099	122	5	12.2
1566	12740	4	52.2
4310	176	3	8.57
4761	1783	4	36.44
123	5083	8	22.03
126	9188	3	7.71
720	954	3	9.59
103	8091	6	8.94
541	128	29	32.67
603	1162	7	34.89
6106	109	6	7.32
646	949	4	14.15
445	873	6	21.11
124	10707	3	8.55
109	842	28	6.65
472	40	3	8.73
122	12040	3	8.98
118	3774	12	28.33
168	484	19	33.51
1624	109	19	11.35
8	5325	4	7.92
696	109	35	10.26
143	114	184	7.12
12	4508	13	8.25
209	7	157	7.94
189	894	7	10.62
2688	133	6	9.13
486	1788	4	16.79
111	148	281	34.23
36	477	6	7.21
173	131	60	7.52
110	992	25	8.64
2	362	65	36.86
2357	1472	3	19.48
12	8345	7	7.35
9474	7	5	6.76
15476	120	3	13.02
7	15933	3	6.84
717	229	6	8.42
144	5219	3	7.17
104	7415	6	7.49
132	393	23	12.21
131	3853	6	12.92
216	2564	3	7
12	8285	7	7.35
104	7491	6	7.49
2548	352	3	11.26
444	187	11	12.51
490	531	4	8.03
396	844	4	9.72
969	194	9	19.88
124	112	524	57.12
113	3393	8	6.9
1693	120	12	8.68
494	3095	13	110.33
14	150	919	9.39
4413	133	5	10.8
104	17580	3	7.58
721	110	32	8.51
222	736	6	9.29
5836	8	4	7.92
717	45	10	10.98
1667	551	3	11.35
992	859	8	44.93
103	14041	4	9.28
3698	176	3	7.49
129	7737	5	16.55
1411	1980	3	17.73
1189	803	4	17.72
1171	178	6	10.48
588	109	49	22.98
5724	161	3	9.07
4413	187	8	42.79
2929	7	19	22.61
119	3410	8	9.98
480	140	15	10.39
3431	122	7	8.05
552	124	21	8.49
1852	427	3	10.48
107	3159	12	9.9
178	1254	10	28.59
133	1055	13	14.77
15402	110	3	9.69
103	1615	24	9.32
223	321	11	10.42
1589	220	4	8.35
111	6504	5	8.58
101	656	72	9.45
6846	222	4	22.43
756	606	3	7.19
121	1477	20	28.85
746	253	5	7.18
2248	599	4	20.34
1862	253	5	15.24
7	3656	12	9.07
106	4485	13	25.28
2714	210	4	12.13
169	1547	7	14.78
13	13114	3	10.11
1033	5	7	8.78
259	801	18	75.1
4680	170	3	9.52
2415	480	3	12.61
248	565	15	44.96
1589	110	19	11.63
1764	5103	3	25.78
101	806	59	7.84
1646	159	6	9.74
479	110	85	98.74
603	1588	3	11.36
4824	150	3	7.29
152	138	91	51.78
392	1121	3	7.08
598	507	5	13.31
699	1205	3	10.79
1089	188	8	16.9
1852	479	4	17.04
1870	163	7	16.15
7891	5	3	12.47
313	7	178	167.76
120	123	353	6.68
223	148	27	8.98
16982	105	3	7.74
303	752	5	10.03
5040	156	3	7.61
3747	109	10	10.52
104	1483	23	7.64
132	257	39	15.56
142	629	13	12.79
14023	106	3	8.28
183	10881	3	16.77
136	4927	6	19.9
1703	250	4	10.09
1602	463	3	10.07
9817	124	4	12.62
10502	114	4	11.11
468	664	5	13.33
7517	257	3	16.31
235	3824	3	10.53
107	15829	3	8.36
937	5021	3	21.91
182	322	12	7.6
438	235	9	12.6
422	987	3	6.89
467	2118	9	55.9
197	1668	4	7.07
318	686	5	9.48
1631	331	3	8.13
5518	4034	3	33.37
135	1384	9	10.31
108	3975	10	10.34
2008	345	3	9.33
9432	154	3	14.21
602	1624	4	17.68
101	11161	5	6.74
253	2419	3	7.7
182	126	64	7.36
1320	112	16	7.13
208	765	7	11.07
552	581	4	9.33
683	1166	3	10.43
6236	124	5	11.9
105	4744	10	11.61
2352	5	4	7.16
6360	7083	3	39.49
280	2398	3	8.69
4060	172	4	12.66
121	11374	3	6.98
1356	109	20	8.12
7	9516	5	6.76
552	521	8	27.65
384	122	32	7.83
4891	828	4	30.84
480	507	4	7.54
117	1899	13	10.47
438	109	67	35.83
2955	123	7	7.85
122	1769	11	8.29
3078	7	20	33.74
683	1114	3	10.07
124	535	33	31.59
6560	119	6	14.67
110	812	33	14.11
12	916	67	24.62
3091	16	9	13.9
1783	3283	3	22.62
200	1115	5	8.1
264	5426	3	13.89
112	1498	25	34.39
139	179	43	10.12
299	958	6	16.18
4838	1	7	34.34
166	1134	10	21.58
1907	107	18	9.01
5	1517	5	6.75
1000	1221	3	13.15
220	1124	6	12.96
2107	147	15	57.67
4750	130	4	6.88
4838	16	7	14.4
227	501	8	10.63
205	12	339	27.03
360	1521	3	8.1
5395	145	3	7.28
2865	17545	3	42.92
1830	467	4	16.44
39	1842	5	8.81
287	105	108	15.41
115	149	171	8.39
143	2664	5	8.8
209	2646	8	37.34
108	13856	4	11.92
15855	115	3	11.93
594	6395	4	30.63
116	3940	8	11.18
9737	111	6	19.27
2196	6366	3	29.55
217	286	11	7.65
157	2062	9	24.74
391	318	7	10.64
109	2157	14	7.36
10982	101	5	6.74
139	223	39	20.38
1221	363	4	11.89
173	2821	5	14.07
501	282	15	46.51
1174	592	3	9.6
8351	9	3	7
303	2547	3	9.82
16142	105	3	7.74
1614	383	3	9.19
7	1720	24	11.23
217	212	15	7.85
2190	399	3	11.7
8387	107	6	11.55
421	1925	3	10.39
2637	101	22	10.92
105	471	80	41.76
3758	101	15	8.28
7970	12	7	7.35
510	811	11	53.32
825	132	12	7.66
131	1187	17	30.27
2046	823	27	288.06
4353	151	4	11.03
179	5377	3	10.11
845	874	3	9.93
162	4132	5	16.7
328	494	5	7.35
10924	5968	3	42.32
505	1902	3	11.4
474	832	3	6.69
147	800	32	103.87
5486	107	9	13.3
119	1871	11	7.3
901	144	9	8.92
1370	134	9	9.13
4967	117	6	8.1
142	2476	5	8.41
7868	795	5	49.9
377	1548	3	8.89
118	13802	3	8.17
728	1125	3	10.75
348	4969	3	16.05
8484	12	7	7.35
247	2524	3	7.99
8412	113	5	10.9
9935	129	3	8.14
108	1325	22	8.92
124	2762	7	7.85
4291	4235	4	45.24
2578	221	3	7.92
1444	637	3	11.19
676	410	4	8.24
882	1715	3	13.97
1341	1408	3	15.55
14197	103	3	6.96
228	284	15	18.34
434	347	6	10.21
799	681	3	8.19
1365	1430	3	15.66
2096	247	7	27.43
601	698	4	11.4
518	1002	3	7.96
2759	279	4	15.35
2066	993	4	24.33
143	6037	3	8.12
5	314	17	12.05
169	4985	3	8.89
103	2188	18	7.59
695	325	6	14.17
166	440	12	11.3
839	297	5	10.63
12877	118	4	16.54
220	356	10	10.69
609	1025	3	9.3
690	1352	11	72.62
3090	2694	3	25.17
133	5539	4	10.22
619	811	3	7.75
137	1873	8	13.41
933	758	5	21.24
118	562	32	14.99
6568	149	3	9.29
4028	102	11	6.73
366	469	5	7.88
1098	130	10	7.06
641	2444	4	21.71
371	1835	3	9.23
8096	129	3	7.04
245	4693	4	18.72
2799	129	6	7.22
2560	160	4	6.97
435	1927	3	10.89
112	113	894	50.99
271	8871	3	19.17
174	12	453	24.38
4925	107	8	9.3
2763	103	19	19.09
3212	1600	3	22.36
18187	108	3	8.94
103	2272	19	10.65
178	2646	10	45.36
1812	388	3	9.63
708	342	4	7.19
3564	423	5	30.19
1401	330	3	6.96
105	1306	26	10.32
8513	12	7	7.35
286	1727	3	7.04
8936	13	5	18.83
399	2190	3	11.7
1628	342	6	24.85
380	1234	6	23.2
1953	286	3	7.73
9721	3138	3	35.42
154	5059	3	7.4
11849	13	3	10.11
790	336	5	11.74
295	6500	4	25.29
102	275	144	14.43
105	17616	3	7.74
267	455	6	6.85
45	446	12	8.29
231	2866	3	8.21
118	12577	3	8.17
104	4973	9	9.34
107	11201	4	6.71
165	102	339	15.88
102	115	1747	66.73
17593	104	3	7.58
571	939	3	8.21
4996	175	3	9.26
111	16055	3	9.64
509	2377	18	154.54
2142	9	7	6.63
1024	1796	3	15.5
634	774	3	7.63
162	2644	5	11.31
2009	182	4	7.38
9	147	93	7.38
3374	102	13	9.34
2936	559	3	15.69
186	1208	6	10.65
45	522	11	8.45
138	1854	6	7.39
403	557	5	10.73
1902	1895	3	19.36
119	800	24	13.71
102	173	330	36.09
341	151	17	11.3
8841	8946	4	64.1
1575	472	3	9.94
101	9627	5	6.74
1457	151	6	7.7
110	3301	11	10.91
519	143	13	9
175	971	10	20.77
4764	164	4	12.74
113	957	24	14.87
416	104	72	14.13
576	898	4	12.77
104	12833	4	10.1
117	13224	3	7.8
158	1778	5	7.17
472	152	13	9.59
260	2363	3	8.08
224	172	19	6.89
196	154	29	6.86
1873	137	8	13.41
479	1549	3	9.97
106	3330	11	7.1
2	13403	3	7.25
508	110	50	17.32
1262	7	50	77.03
121	138	197	25.9
5191	159	3	8.31
985	1790	9	66.47
843	493	3	6.99
108	9276	5	10
4715	119	7	11.97
801	109	34	14.38
589	1926	5	25.84
699	521	4	10.28
1589	1497	3	16.78
735	496	5	14.97
693	14	102	7.1
120	1562	16	17.29
1685	116	13	8.12
6246	128	4	9.07
13	12146	3	14.42
304	2251	3	9.07
586	787	3	7.51
167	8472	7	51.86
306	131	37	23.05
278	292	9	9.04
349	1687	3	8.48
270	1062	6	15.66
116	425	55	42.61
209	1254	6	14.9
12190	7	4	9.12
196	299	13	9.1
9803	104	5	7.89
416	303	7	10.74
152	1477	6	7.69
153	985	12	21.88
15993	123	3	14.4
223	1470	8	25.65
116	359	51	17.81
1234	259	5	12.4
101	2088	29	15.6
166	2817	4	8.79
3729	128	6	11.29
788	104	51	31.67
7356	109	6	10.86
122	846	20	11.05
1104	106	27	8.84
2788	135	5	6.92
6126	181	3	11.64
124	1191	17	22.69
860	956	4	16.37
110	1934	16	9.72
135	119	229	12.82
2347	170	4	7.79
14	1158	61	7.63
4677	106	10	13.18
2932	108	13	11.26
6675	112	5	7.59
2993	498	3	14.35
3268	163	4	9.68
5030	104	9	9.34
4017	8	6	13.12
577	14	124	9.47
1176	170	7	12
154	270	98	315.18
783	7552	4	35.32
104	257	146	30.45
222	1678	4	9.24
443	11	5	11.03
14	1337	54	6.75
582	1402	3	10.51
258	1330	4	8.46
141	602	12	8.03
212	2122	4	9.84
2844	250	3	9.01
124	1294	12	9.18
947	1665	3	14.83
842	645	3	8.2
150	4586	3	6.85
4462	248	6	33.84
503	597	4	8.68
122	1057	22	22.32
1019	219	5	8.3
948	120	17	7.57
489	907	3	7.19
1120	201	5	7.69
113	581	48	38.94
2531	150	8	23.61
5114	8	4	7.21
4330	163	3	7.54
2047	110	16	11.86
2164	167	4	6.69
4934	171	3	8.95
820	956	4	16
122	4697	9	22.68
1055	110	23	7.25
477	106	59	12.99
221	192	19	13.32
489	959	3	7.4
201	146	30	9.13
543	568	4	8.94
150	133	76	8.7
11879	983	3	31.74
1192	133	9	7.14
505	188	8	6.76
3252	140	4	6.79
167	116	135	13.38
165	747	8	7.92
2220	109	16	12.64
119	14	3509	62.3
17571	118	3	12.4
2	5341	7	11.97
262	1989	3	7.14
1156	116	21	16.73
207	2982	3	7.61
1622	2973	3	21.46
3410	339	4	19.5
221	326	9	7.88
235	717	7	12.32
341	652	6	13.88
9557	123	3	6.65
116	8673	4	7.35
1339	326	3	6.73
1591	231	6	17.21
421	248	18	49.97
1005	704	3	9.84
1247	2568	4	28.44
11401	110	5	16.15
150	261	28	20.96
142	3910	4	9.05
62	57	7	27.18
102	615	58	7.14
266	104	119	11.43
7958	146	3	11.15
3199	128	11	32.02
4169	108	9	9.7
978	581	14	85.24
3383	110	11	12.01
130	135	124	11.02
6075	183	3	11.48
106	1608	20	7.88
1135	110	26	14.41
190	466	9	8.34
104	14566	3	7.58
120	5339	5	7.09
619	106	84	108.51
402	203	11	14.59
1204	1166	3	14.04
157	110	217	9.13
2584	552	3	14.08
1072	146	8	9.51
107	6240	7	9
101	3657	15	10.76
436	114	31	7.89
356	2298	3	10.46
961	122	17	8.61
8	556	37	55.83
2602	7	24	38.21
579	1562	6	30.95
4144	2303	3	26.34
1610	108	18	6.87
112	787	32	20.53
777	968	3	10.15
2937	146	5	10.8
110	16265	3	9.69
180	250	18	12.06
39	391	15	15.42
13913	142	3	15.57
137	7524	3	8.53
7	377	86	18.39
8801	7	6	13.68
107	238	123	10.83
310	1026	6	17.3
120	5203	5	7.09
906	1393	5	27.03
122	9122	4	10.49
9358	124	3	7.14
1610	299	4	11.45
152	3257	6	17.18
108	10919	4	7.43
1023	2005	3	15.99
1737	231	4	8.93
8	346	45	43.37
7	16823	3	6.84
178	2189	6	17.34
106	1396	21	7.28
2462	233	3	7.46
116	2203	23	54.72
1947	1312	3	17.27
113	12596	3	7
130	331	26	8.32
304	429	13	35.29
105	12308	3	7.74
39	457	13	13.39
1364	387	3	8.05
145	4574	4	10.81
1006	352	5	14.39
112	684	66	120.76
120	5263	5	7.09
630	2000	3	13.3
8616	119	4	8.11
106	7617	7	13.88
376	373	7	12.57
12	1249	49	19.59
3220	423	3	14.1
10669	105	5	12.89
122	414	50	41.28
897	1734	3	14.41
627	1399	3	10.84
2005	1023	3	15.99
219	297	11	9.06
231	1018	6	12.29
433	700	4	9.05
17190	261	3	27.05
126	5193	4	6.72
103	12507	4	9.28
529	419	4	6.86
285	2766	3	10.58
150	2922	4	7.25
592	264	6	9
119	2905	8	7.37
121	13289	4	17.66
1307	347	3	7.15
13	1352	16	19.05
467	334	5	6.69
5429	153	3	7.87
3771	169	4	11.55
575	115	28	6.74
188	1770	4	6.9
6573	103	7	8.22
1493	115	17	13.78
135	797	11	7.22
800	569	4	11.74
195	942	6	8.81
539	147	16	19.08
5580	13	8	26.15
793	1768	3	13.99
176	4051	4	13.28
357	107	97	45.21
6737	1759	3	28.36
850	101	56	8.49
109	13813	4	12.62
132	1916	9	13.28
423	14072	3	26.64
2838	136	5	7.82
6517	17	3	12.4
191	2411	4	9.21
16543	7	3	6.84
136	3513	5	10.39
2081	155	5	8.12
6996	11397	3	43.08
734	105	55	35.26
198	3741	5	20.79
104	17150	3	7.58
4720	2	7	9.51
113	4806	6	6.74
3027	566	3	15.26
7356	739	3	24.01
1858	105	23	16.83
307	467	6	8.65
6089	2838	4	43.95
929	456	3	7.02
2924	6063	3	30.97
148	3639	4	8.97
194	216	19	11.01
166	2168	4	7.7
117	12646	4	16.01
