8909	1
4450	2
23117	3
2479	4
17999	5
16640	6
13374	7
3636	8
101	9
6420	10
12153	11
26714	12
17911	13
9014	14
14666	15
13621	16
22394	17
26996	18
3174	19
27002	20
25723	21
24944	22
15036	23
9272	24
13248	25
13280	26
19442	27
1582	28
27287	29
258	30
4235	31
25123	32
22882	33
12555	34
1561	35
2813	36
15406	37
9332	38
22942	39
27001	40
13201	41
26134	42
12173	43
7849	44
3921	45
23580	46
3514	47
21742	48
6272	49
27133	50
27127	51
21656	52
2727	53
14876	54
10692	55
11801	56
15638	57
19567	58
818	59
18868	60
20221	61
21752	62
8321	63
418	64
14704	65
19389	66
21576	67
11595	68
8374	69
5492	70
6695	71
28192	72
14018	73
27886	74
2887	75
20923	76
12805	77
27446	78
6538	79
22297	80
9411	81
10362	82
16084	83
20584	84
24441	85
14547	86
834	87
14223	88
19757	89
17187	90
23538	91
965	92
20770	93
28504	94
25610	95
16508	96
13158	97
16387	98
2565	99
822	100
26781	101
28158	102
25465	103
21602	104
7153	105
26799	106
28871	107
9798	108
1673	109
6748	110
23104	111
23420	112
7085	113
27126	114
24593	115
13121	116
923	117
16705	118
10348	119
5947	120
15102	121
8755	122
6214	123
14743	124
25783	125
22068	126
25529	127
4590	128
28706	129
26639	130
3338	131
14074	132
28359	133
15876	134
23041	135
1399	136
18512	137
212	138
11133	139
1594	140
28108	141
5995	142
26100	143
23339	144
24836	145
27851	146
366	147
19744	148
9361	149
14657	150
28239	151
1405	152
17201	153
26448	154
12140	155
11101	156
6467	157
28012	158
24016	159
9506	160
16316	161
7167	162
8239	163
14376	164
28620	165
22584	166
19797	167
10956	168
28683	169
16555	170
20592	171
24147	172
23283	173
5857	174
7941	175
19314	176
7415	177
14273	178
19681	179
3889	180
14823	181
18228	182
24585	183
20236	184
22630	185
17593	186
11158	187
803	188
17003	189
26604	190
12757	191
19124	192
17791	193
9449	194
28385	195
517	196
21309	197
25630	198
1271	199
8231	200
27123	201
7058	202
11511	203
27800	204
17788	205
19230	206
717	207
21156	208
21882	209
25981	210
28152	211
23819	212
20266	213
1850	214
11026	215
23556	216
10544	217
12519	218
13016	219
28480	220
202	221
1818	222
14846	223
21099	224
8912	225
10318	226
16764	227
26283	228
4246	229
5757	230
17667	231
17973	232
9576	233
27030	234
17860	235
23535	236
13388	237
2769	238
8869	239
9203	240
25863	241
17279	242
12826	243
15849	244
26116	245
24301	246
24122	247
13219	248
7576	249
20778	250
19066	251
26720	252
26280	253
26372	254
15051	255
18843	256
19308	257
10341	258
12843	259
22850	260
24992	261
7945	262
11747	263
21047	264
239	265
12313	266
448	267
25918	268
24	269
16499	270
2986	271
17251	272
25501	273
5872	274
25849	275
12307	276
19663	277
22946	278
7710	279
24395	280
25116	281
1968	282
12345	283
532	284
17729	285
6641	286
3104	287
5931	288
9288	289
13710	290
27015	291
23212	292
8641	293
3815	294
9321	295
863	296
27708	297
23122	298
3705	299
8360	300
26468	301
939	302
5974	303
16391	304
12430	305
6383	306
21089	307
22275	308
24145	309
15592	310
5397	311
19096	312
11443	313
18299	314
257	315
17994	316
275	317
18986	318
523	319
24187	320
17887	321
20598	322
9062	323
23473	324
2679	325
2419	326
25525	327
14905	328
549	329
22937	330
10201	331
27795	332
27464	333
14464	334
16942	335
4050	336
17778	337
15292	338
12743	339
14280	340
15945	341
21480	342
2783	343
17415	344
22	345
1603	346
14471	347
2771	348
355	349
10509	350
28418	351
15855	352
12476	353
17573	354
15154	355
4153	356
10839	357
7795	358
12850	359
8375	360
10508	361
531	362
17698	363
19923	364
386	365
2135	366
4727	367
19967	368
2428	369
26344	370
6853	371
18577	372
1423	373
22506	374
10849	375
19909	376
15786	377
8851	378
14061	379
4932	380
18370	381
8989	382
25604	383
15853	384
16055	385
15858	386
23984	387
4530	388
11771	389
26782	390
21393	391
24928	392
8102	393
8207	394
1996	395
27489	396
7788	397
16610	398
13134	399
5464	400
25588	401
27487	402
20012	403
10260	404
14070	405
2857	406
10344	407
27118	408
7766	409
27852	410
393	411
25729	412
25857	413
14224	414
27860	415
28049	416
6827	417
26160	418
20057	419
4052	420
946	421
127	422
8277	423
2077	424
895	425
10696	426
21908	427
19431	428
19674	429
14337	430
4432	431
14222	432
8127	433
11960	434
21236	435
9370	436
554	437
21265	438
7797	439
20884	440
23455	441
28007	442
27582	443
26328	444
688	445
16078	446
635	447
17014	448
4023	449
20421	450
11378	451
27653	452
13814	453
4082	454
10525	455
25887	456
13779	457
4400	458
1712	459
24665	460
10	461
16515	462
22232	463
19871	464
17151	465
16116	466
3521	467
10917	468
6754	469
17205	470
24511	471
25969	472
28402	473
21107	474
23412	475
23520	476
26982	477
916	478
24406	479
1748	480
22229	481
1054	482
2435	483
20619	484
6578	485
1095	486
3192	487
16300	488
3229	489
16431	490
17476	491
5747	492
24325	493
190	494
15274	495
10781	496
16066	497
23256	498
2724	499
6678	500
9213	501
18381	502
9103	503
24110	504
25174	505
883	506
574	507
5845	508
21291	509
26950	510
8843	511
8337	512
657	513
12234	514
9094	515
12179	516
21260	517
5452	518
1619	519
28705	520
718	521
4680	522
17777	523
4092	524
1318	525
13860	526
19334	527
23953	528
937	529
9189	530
23584	531
8984	532
28531	533
11138	534
8217	535
26490	536
