7220	1
23992	2
19075	3
3863	4
8716	5
17631	6
2237	7
1923	8
2852	9
25253	10
11837	11
11620	12
893	13
4456	14
27683	15
12296	16
4220	17
4074	18
19848	19
17658	20
27181	21
26088	22
22134	23
2153	24
731	25
22778	26
25137	27
12029	28
1047	29
22241	30
20542	31
25444	32
14233	33
23763	34
20238	35
25894	36
16745	37
13818	38
5008	39
23675	40
23560	41
25167	42
18463	43
21504	44
118	45
19942	46
7162	47
2719	48
27620	49
27280	50
28188	51
27423	52
19591	53
15322	54
21664	55
28171	56
10361	57
19491	58
28571	59
609	60
27695	61
22938	62
10333	63
6924	64
8782	65
110	66
25891	67
26462	68
18074	69
21691	70
25543	71
27979	72
19200	73
24677	74
16518	75
5272	76
2508	77
1845	78
6583	79
27903	80
17185	81
24315	82
13475	83
17237	84
327	85
6934	86
25065	87
7878	88
8751	89
17614	90
6880	91
5186	92
6129	93
17856	94
11626	95
2689	96
1652	97
10766	98
13237	99
7663	100
19732	101
17008	102
24485	103
1021	104
998	105
12926	106
2549	107
24595	108
25760	109
668	110
668	111
21687	112
7629	113
23069	114
19570	115
22804	116
22904	117
20446	118
18829	119
23947	120
606	121
606	122
35	123
26846	124
35	125
22073	126
893	127
28029	128
8745	129
16352	130
7091	131
14071	132
19708	133
1424	134
874	135
4838	136
1572	137
22227	138
13014	139
28455	140
25714	141
15715	142
19314	143
20287	144
23380	145
17317	146
18919	147
28113	148
17775	149
28490	150
18862	151
14984	152
28260	153
18205	154
21405	155
2358	156
3962	157
15025	158
19886	159
1109	160
19571	161
14416	162
25995	163
24974	164
19852	165
19398	166
15613	167
19053	168
7999	169
74	170
74	171
837	172
22727	173
20235	174
17844	175
23474	176
23390	177
26171	178
23950	179
782	180
782	181
14300	182
18162	183
632	184
20896	185
2908	186
7807	187
8007	188
5115	189
14606	190
26473	191
18796	192
25100	193
16872	194
28753	195
15812	196
26445	197
1672	198
13265	199
683	200
22530	201
85	202
12121	203
23568	204
3012	205
23334	206
26390	207
22062	208
3165	209
17980	210
8429	211
16515	212
13656	213
3271	214
5875	215
10733	216
18657	217
8875	218
384	219
1739	220
16320	221
6962	222
19031	223
26382	224
10798	225
24731	226
1657	227
4418	228
28507	229
2371	230
1242	231
5385	232
2683	233
18964	234
23938	235
19246	236
7861	237
126	238
18651	239
16463	240
2918	241
16889	242
6955	243
13177	244
3096	245
15796	246
21922	247
943	248
25303	249
14681	250
21051	251
154	252
19164	253
10390	254
191	255
8618	256
12755	257
22320	258
12211	259
346	260
17164	261
17176	262
18889	263
3796	264
15271	265
10374	266
8374	267
16732	268
27438	269
10541	270
16641	271
2818	272
5240	273
13660	274
27795	275
15623	276
28623	277
9533	278
11754	279
5456	280
28759	281
17014	282
1806	283
27267	284
13743	285
23336	286
6303	287
4100	288
10363	289
23458	290
531	291
26901	292
4914	293
3636	294
16521	295
10439	296
6221	297
19561	298
25157	299
2462	300
27529	301
27764	302
21615	303
16681	304
19953	305
132	306
24609	307
16978	308
964	309
15520	310
698	311
25796	312
20441	313
23313	314
14980	315
24325	316
14203	317
23187	318
5608	319
14268	320
19449	321
22545	322
25553	323
2731	324
24068	325
27497	326
12155	327
3473	328
20540	329
5828	330
28464	331
17766	332
7953	333
4828	334
1241	335
17356	336
26134	337
1206	338
5307	339
18569	340
4807	341
516	342
7916	343
1293	344
15254	345
8157	346
4622	347
16648	348
4067	349
9749	350
12	351
7968	352
23875	353
22852	354
25190	355
8232	356
94	357
9991	358
22222	359
11345	360
4930	361
26237	362
4760	363
324	364
27484	365
17381	366
953	367
10794	368
605	369
10765	370
1790	371
18565	372
11737	373
23792	374
19045	375
5599	376
2651	377
33	378
1832	379
604	380
23443	381
3144	382
5971	383
17246	384
8016	385
14004	386
9499	387
23498	388
11901	389
5899	390
18607	391
10097	392
3577	393
10816	394
10098	395
21347	396
383	397
8741	398
9871	399
12278	400
3243	401
20131	402
14354	403
4709	404
6519	405
13981	406
9801	407
146	408
23883	409
7863	410
3079	411
6858	412
2142	413
27925	414
2049	415
15158	416
27548	417
11656	418
7130	419
17210	420
4454	421
14772	422
28206	423
21593	424
20591	425
874	426
448	427
17651	428
3342	429
12770	430
3576	431
23956	432
17443	433
20004	434
21986	435
13607	436
20814	437
28608	438
28664	439
3001	440
13589	441
8115	442
25210	443
2229	444
7464	445
24571	446
20403	447
23343	448
17973	449
6375	450
23515	451
12194	452
1663	453
9152	454
12629	455
429	456
20173	457
3751	458
19065	459
6621	460
9661	461
2871	462
7204	463
27020	464
9969	465
28649	466
21412	467
25064	468
13132	469
8402	470
28127	471
17393	472
5431	473
22202	474
12797	475
14273	476
20206	477
