13188	16	3	29.52
3756	136	5	40.01
101	4972	3	10.22
102	3615	3	8.27
101	2493	3	5.77
102	1130	17	67.05
391	142	3	6.84
253	385	8	56.41
220	289	5	24.45
9	500	3	6.86
101	1692	7	19.63
5089	14	3	6.09
105	11587	3	23.1
136	212	7	13.11
110	495	7	16.8
109	117	182	420.63
205	130	5	5.46
652	274	5	38
5170	11922	3	61.71
5788	14	4	11.57
117	3757	9	73.99
117	5242	6	48.04
113	4547	3	17.33
1428	1056	3	35.21
16	2181	3	11.74
164	3347	3	24.53
735	2	10	31.74
117	6335	7	65.68
118	6955	4	32.02
1576	1011	21	353.86
2273	101	3	5.29
238	1267	5	43.49
372	147	3	7.2
295	150	3	5.64
4242	101	3	9.04
706	130	4	14.4
17296	14	3	17.54
108	4649	7	53.15
3499	14	5	11.24
491	334	3	19.84
149	8188	4	41.31
2110	12	10	30.44
317	129	3	4.08
102	2490	4	10.09
102	1066	13	41.6
2638	14	7	16.46
101	1997	3	4.66
449	114	9	26.69
522	21	3	9.89
102	3377	6	24.8
157	21	8	11.89
10974	103	4	32.1
3212	109	4	20.8
1148	103	5	10.19
3191	14	5	10.57
105	2170	3	9.92
746	6001	8	142.53
1825	161	3	19.97
116	565	8	26.12
108	105	161	197.3
9962	14	5	29.23
537	12	10	5.03
16	291	6	6.39
135	253	4	5.48
134	383	5	14.36
108	3967	3	15.04
440	122	6	16.97
350	139	12	53.12
3092	101	3	6.95
117	3190	5	31.46
115	296	31	131.81
370	137	6	19.38
4289	116	3	16.87
1669	103	4	9.01
148	281	4	8.6
3710	14	5	11.97
108	8219	6	57.86
108	5737	5	35.91
137	286	3	4.02
163	214	9	32.99
12691	14	3	13.15
119	128	37	43.93
113	1370	20	148.51
144	934	4	19.17
175	209	24	142.56
682	394	3	23.21
113	4103	3	16.74
804	849	6	67.76
4417	167	3	26.89
106	59	21	20.95
565	128	5	17.46
874	12988	3	54.41
168	425	3	11.34
325	102	13	9.31
377	111	15	49.74
413	151	7	30.67
115	2724	3	13.82
370	102	10	6.46
101	9357	4	24.49
142	4027	4	31.44
265	523	5	34.85
5615	1	5	55.33
1365	101	5	8.89
109	710	3	4.67
1024	113	3	7.93
120	6636	3	22.21
183	3233	7	75.09
3063	112	12	98.26
2	439	5	5.08
129	452	84	793.14
2454	147	6	47.69
117	9709	5	51.21
11923	14	3	13.15
153	712	3	11.95
1412	14	15	40.16
2945	12	3	3.94
158	494	3	11.54
12	936	13	24.28
1299	1498	3	36.65
12	4372	3	6.13
510	113	3	3.92
12	140	531	1514.21
424	5506	8	126.2
812	101	12	27.81
1834	14	10	23.2
126	136	101	402.62
105	1475	3	7.76
16	556	3	3.9
170	102	45	34.81
875	124	3	10.03
128	12712	3	29.4
107	3367	3	13.9
136	174	7	8.45
345	124	3	4.33
107	1072	4	11.33
105	336	10	17.25
117	455	6	14.56
235	931	3	20.74
117	605	81	760.11
119	360	5	8.75
1418	116	3	9.87
445	163	4	16.9
380	115	13	42.59
185	3841	7	79.18
252	136	12	40.01
103	3929	3	10.4
104	1188	14	63.75
4805	348	3	35.67
5797	132	6	57.46
104	4484	3	12.61
185	2195	8	80.48
102	2902	4	11.32
160	106	31	48.76
1497	14	12	27.69
15397	481	3	50.42
845	113	5	15.73
2525	12	4	6.16
492	104	5	4.26
107	288	6	5.13
165	606	12	87.41
293	135	3	3.98
115	1997	3	11.89
2654	14	7	16.46
1480	112	4	15.15
115	6117	4	29.21
102	14310	3	22.27
141	2664	3	18.76
134	5830	5	47.22
4181	6	3	37.3
107	8040	3	20.44
136	107	34	23.72
499	142	5	18.83
115	2952	3	14.16
206	558	3	15.79
117	1268	3	9.71
5433	106	3	17.35
1865	167	4	30.12
102	748	26	98.67
1108	16	3	7.85
113	15390	3	30.11
955	853	5	56.83
101	5922	8	58.88
156	1084	3	16.48
158	332	26	186.75
102	3879	6	26.94
101	296	25	35.65
452	8	7	25.29
130	4859	3	22.07
3108	101	5	16.82
13	3826	3	21.1
2266	108	3	11.44
135	302	7	19.83
111	398	5	7.35
16	276	7	8.25
240	107	10	11.59
147	404	4	12.49
2306	14	5	7.13
113	5005	4	26.77
137	269	5	10.08
109	429	7	14.47
230	261	6	30.14
1246	263	3	23.52
118	733	7	26.77
3413	13943	3	63.42
119	213	6	4.6
1154	112	4	13.17
236	289	8	48.06
136	1283	3	13.68
6143	14	3	7.51
1604	114	5	22.51
209	938	6	47.64
181	139	29	116.04
576	117	3	5.03
2618	113	3	13.43
451	1033	3	27.18
2	3662	7	43.33
101	2178	5	13.21
102	1449	7	17.93
101	594	6	4.03
131	829	3	10.35
5080	106	7	54.81
417	377	4	28.67
958	2	4	8.14
124	117	36	33.39
13699	103	3	24.08
9571	133	3	27.94
4258	101	4	14.57
311	150	3	6.09
3515	14	3	3.85
59	225	3	5.6
1233	103	3	3.89
