625	125	13	7.77
5959	113	4	7.66
1320	147	7	11.31
1292	12	28	7.07
13188	16	3	13.11
5661	181	3	12.9
1475	105	12	7.13
126	6246	3	6.78
586	393	4	10.07
1607	277	3	9.01
394	2145	25	269.19
1031	129	11	15.18
252	103	107	8.77
129	3994	5	12.39
1842	366	3	12.18
9	1125	11	19.22
481	6145	3	23.11
3756	136	6	18.33
1433	188	4	8.71
866	1572	4	25.69
1531	219	3	7.21
2077	202	3	7.85
9	7560	3	13.07
127	1840	7	10.29
12	393	95	11.43
11664	112	3	8.75
190	994	6	13.73
102	1130	26	9.49
5659	153	3	9.12
3521	566	13	150.56
427	103	62	20.53
12476	119	4	19.36
1953	3573	3	27.88
126	398	22	14.92
2795	2663	3	27.78
149	432	13	8.94
653	114	23	16.19
12355	105	3	6.89
7266	144	3	9.74
4029	193	13	108.3
153	119	189	90.54
275	652	4	7.35
6484	114	8	35.22
129	4320	4	8.68
1086	426	3	10.39
253	385	11	25.13
185	2911	4	14.47
287	1158	3	7.71
10736	1348	3	40.6
114	12617	4	17.61
57	3743	3	8.1
3794	106	6	11.88
727	16	28	33.2
127	114	301	60.54
2	213	77	30.97
104	2964	10	10.54
17036	140	3	18.35
2285	422	7	52.45
10256	1991	4	57.04
1136	202	4	8.12
157	2122	4	8.2
12	1289	28	7.07
15194	13519	3	61.25
59	4769	5	23.44
5407	10752	4	67
253	4633	3	14.86
4023	109	6	8.31
113	8920	3	7.11
11411	1	4	31.41
121	120	248	11.56
336	364	5	7.84
5769	153	9	60.5
8	3401	4	7.54
1479	291	3	9.19
932	578	12	82.24
1413	233	3	6.92
105	11587	3	6.89
556	500	3	7.43
139	4048	4	9.49
1145	210	4	8.81
193	127	45	9.9
16	726	17	7.59
702	45	4	11.46
109	117	577	105.66
110	495	30	14.53
140	5285	4	11.59
184	9642	3	17.91
348	467	7	20.72
652	274	10	35.37
5170	11922	3	44.53
2884	173	3	7.74
117	3757	10	30.57
467	281	5	8.17
113	7192	7	31.23
8293	104	6	18.03
117	5242	8	27.6
1996	2848	3	27.08
143	5660	9	57.95
1897	170	4	8.65
1033	348	6	26.16
4384	113	5	7.59
1221	161	6	11.82
108	16976	3	12.37
103	14958	3	7.82
144	3520	4	9.39
7498	120	3	7.05
5518	59	3	11.8
1428	1056	4	27.52
3980	108	6	8.71
2893	173	4	12.64
289	243	12	19.63
735	2	17	9.92
327	462	5	9.99
164	3347	5	18.87
16406	133	3	17.65
2684	306	3	13.04
1208	547	3	13.14
290	2341	3	11.79
2034	167	6	19.89
6639	12	7	9.91
7347	107	4	7.39
1113	2503	15	173.97
2327	181	3	7.3
1336	525	3	12.93
2169	309	3	11.95
193	1530	4	13.33
107	271	54	9.62
6117	257	4	37.09
118	6955	4	11.96
117	6335	7	26.72
8101	157	6	43.6
207	5493	3	14.76
101	10924	4	8.66
6180	3061	8	125.45
1576	1011	21	237.8
114	1747	8	7.34
619	589	3	9.8
116	1019	18	20.91
112	1515	10	8
10171	3127	5	76.37
238	1267	11	53.77
2351	15912	3	43.72
13729	2669	3	44.34
7000	10376	3	47.19
207	1566	7	27.91
16380	270	3	28.39
115	3587	8	17.28
299	152	28	32.27
463	12	93	42.19
908	248	4	8.4
118	6626	5	16.03
2126	204	3	7.79
114	5808	9	39.63
557	673	3	8.97
759	10050	5	60.37
4242	101	8	6.91
134	1505	6	6.7
671	539	8	42.11
2204	349	3	12.86
706	130	12	9.81
108	4649	8	20.93
460	13814	3	33.4
1462	103	19	10.51
1088	103	25	13.29
125	7570	6	33.18
149	8188	6	39.15
360	547	4	8.85
180	2315	3	6.8
154	289	16	6.72
152	1056	8	14.37
723	788	13	90.78
954	269	4	9.94
422	125	18	9.41
2502	12970	3	44.02
2110	12	22	16.89
385	2234	3	13.84
15641	6999	3	51.69
103	390	63	14.88
12	1499	29	19.48
3282	113	6	7.87
101	3604	10	8.21
2781	12416	4	59.8
59	976	6	10.43
4240	118	5	9.06
9	2479	6	11.48
7281	130	3	8.26
761	672	3	10.71
281	13	20	6.66
1344	10971	4	53.79
545	1987	3	15.97
114	11241	3	8.94
1134	3578	4	37.12
339	544	4	8.14
521	7521	3	25.48
155	3136	4	10.08
1866	1002	3	19.67
1834	139	6	9.63
1835	504	26	278.38
3843	126	4	7.4
17030	2192	3	43.16
8	479	15	10.24
124	880	12	12.31
126	103	556	8.6
460	3826	3	19.43
106	10774	3	7.88
5686	16472	3	49.79
189	894	5	8.78
374	8897	3	24.7
102	1400	21	8.67
188	2007	3	6.95
187	1620	5	14
113	9857	3	7.11
101	4698	8	8.97
4473	102	8	6.76
510	154	10	7.47
545	476	4	11.59
2907	59	3	7.76
354	614	5	13.86
1718	233	3	7.89
189	175	23	13.69
192	788	5	7.62
147	16200	3	19.48
1107	188	6	14.86
1330	453	3	12.04
4271	676	12	142.82
794	162	8	12.36
10974	103	4	10.42
12988	874	3	37.74
3998	123	5	10.59
111	10281	3	8.47
184	519	11	22.19
213	1712	3	7.08
124	189	53	15
2932	1368	3	24.07
474	150	11	7.14
2201	5977	4	50.1
198	182	49	105.35
110	1705	26	80.32
111	1309	34	112.06
140	2	187	13.17
643	281	4	7.29
2295	1123	3	21.6
147	5228	3	7.82
16776	163	3	22.63
2539	149	4	7.33
545	12987	3	34.42
879	536	3	10.42
746	6001	8	97.88
12	8373	6	8.5
1825	161	6	16.33
682	3064	3	19.67
142	2849	4	7.09
103	16103	3	7.82
144	12	755	54.4
269	17	7	13.75
497	7117	7	78.55
272	1055	3	6.71
103	13428	3	7.82
204	150	36	19.82
530	532	3	7.4
2537	178	3	7.34
1900	13	5	7.15
108	105	873	149.1
198	886	5	9.17
109	1276	14	11.65
163	172	58	79.43
325	1520	3	10.38
262	1842	4	14.44
107	2201	11	14.89
8	8933	3	17.37
537	12	81	34.5
111	413	64	98.31
16	291	54	26.62
21	15767	3	19.73
263	2967	3	12.02
1182	235	4	10.44
165	1544	5	10.55
228	2557	3	10.06
111	2261	8	8.03
226	4420	3	15.39
169	6692	4	22
106	8186	4	9.06
983	1725	3	18.57
1488	364	3	11.2
9455	102	5	10.71
538	1995	3	15.56
16250	486	3	33.4
112	3042	7	9.75
117	3190	10	26.56
296	16652	3	29.17
2933	9979	5	75.7
677	172	8	12.2
6831	13175	3	52.93
115	296	56	30.26
1069	12	35	9.94
1423	161	7	17.82
6628	117	4	9.65
12	9770	5	7.08
185	10901	4	32.58
4965	101	8	11.87
1005	150	52	344.34
114	6322	4	7.45
4289	116	7	16.03
4223	168	3	10.35
1669	103	17	9.58
170	693	7	9.1
6940	110	4	7.61
4858	153	4	16.06
111	6327	5	11.38
108	8219	6	24.75
108	5737	8	27
136	4895	4	11.57
164	1949	4	8.43
168	467	16	34.95
226	8	30	8.6
13	3578	5	14.77
2841	223	3	10.73
162	7149	3	12.74
344	2658	4	21.04
1523	123	7	6.76
16845	2279	3	43.44
107	4737	5	6.68
163	214	55	115.73
11188	128	3	12.71
138	163	54	11.31
3163	127	5	9.79
2328	294	9	57.41
325	1503	3	10.04
3588	122	5	8.73
101	11209	4	8.66
3018	142	5	11.6
1930	198	3	7.12
116	6446	4	7.64
434	245	16	51.42
1419	259	3	7.93
148	3319	4	8.82
11772	109	3	7.92
299	685	5	12.3
113	1370	18	41.14
