10635	1
2877	2
25166	3
13031	4
22386	5
8741	6
347	7
13809	8
1267	9
5502	10
10948	11
17579	12
26250	13
20749	14
18670	15
23812	16
13314	17
3805	18
20927	19
2091	20
24941	21
10020	22
20476	23
17753	24
17894	25
14398	26
18710	27
26088	28
18622	29
25965	30
2932	31
9256	32
162	33
15781	34
19431	35
10862	36
1058	37
1950	38
165	39
26349	40
12717	41
26641	42
27664	43
13246	44
21664	45
18408	46
9125	47
29143	48
23340	49
19884	50
7298	51
12177	52
29056	53
22890	54
8116	55
26084	56
6812	57
18371	58
20527	59
21701	60
29099	61
21883	62
19124	63
13514	64
4973	65
19582	66
2337	67
25912	68
2821	69
7231	70
23609	71
9059	72
26417	73
1235	74
15593	75
24111	76
23743	77
17847	78
15303	79
11606	80
18713	81
22802	82
26889	83
9838	84
7577	85
12886	86
1451	87
23065	88
22011	89
871	90
1910	91
8711	92
17430	93
18278	94
2374	95
1485	96
15245	97
10753	98
2258	99
13430	100
28604	101
1345	102
5003	103
15545	104
2528	105
6805	106
23858	107
22549	108
9894	109
23302	110
2699	111
14441	112
22575	113
25358	114
11637	115
21392	116
26948	117
8482	118
2506	119
24066	120
21329	121
8429	122
22295	123
21555	124
9216	125
21560	126
5403	127
13849	128
3158	129
3332	130
29251	131
7002	132
4320	133
16445	134
19625	135
19648	136
19476	137
15646	138
5431	139
4678	140
29075	141
5824	142
92	143
724	144
6226	145
5943	146
20084	147
3267	148
10441	149
10473	150
28181	151
21353	152
1117	153
4035	154
11526	155
13852	156
18972	157
11643	158
8654	159
25877	160
14114	161
28457	162
17606	163
5305	164
16749	165
27818	166
18803	167
1169	168
25233	169
16594	170
402	171
12949	172
4640	173
1376	174
18445	175
6315	176
1843	177
9413	178
1977	179
14047	180
9849	181
10253	182
30	183
19586	184
29201	185
6930	186
23489	187
13050	188
22481	189
2487	190
2961	191
12503	192
2287	193
24995	194
8833	195
16168	196
5407	197
1901	198
3851	199
23216	200
13049	201
12415	202
12018	203
1245	204
19147	205
14792	206
2380	207
7289	208
16291	209
1758	210
3527	211
56	212
15888	213
28693	214
25788	215
235	216
13065	217
28073	218
18593	219
24241	220
23873	221
7389	222
13622	223
2679	224
81	225
3591	226
15565	227
10950	228
398	229
16158	230
8111	231
24924	232
6379	233
9750	234
15155	235
5956	236
19319	237
25050	238
10658	239
23554	240
16705	241
22033	242
28396	243
14815	244
2855	245
23366	246
23087	247
6012	248
24986	249
7864	250
17248	251
8826	252
9301	253
1974	254
15968	255
16523	256
27092	257
4909	258
17200	259
27293	260
28984	261
26468	262
21449	263
6920	264
18645	265
17462	266
12919	267
23246	268
26766	269
25671	270
8991	271
9835	272
846	273
28292	274
28765	275
5292	276
11690	277
486	278
20371	279
29221	280
28501	281
8764	282
17207	283
16831	284
27833	285
18597	286
1531	287
26384	288
10901	289
2469	290
2316	291
23291	292
15998	293
3616	294
1266	295
19082	296
14121	297
6323	298
16202	299
13310	300
8430	301
16999	302
3107	303
6253	304
6552	305
7290	306
23750	307
13659	308
17823	309
19640	310
27072	311
11054	312
21771	313
13611	314
16603	315
17114	316
11795	317
23432	318
28836	319
18495	320
17478	321
18137	322
2260	323
8333	324
11841	325
27926	326
25995	327
24628	328
20644	329
26992	330
5047	331
21889	332
17605	333
320	334
24300	335
7164	336
721	337
17914	338
11635	339
5636	340
25790	341
576	342
21804	343
5902	344
14834	345
27680	346
15144	347
27645	348
18157	349
7655	350
13274	351
3134	352
3203	353
6427	354
12905	355
15653	356
11588	357
25437	358
8572	359
7241	360
17171	361
1037	362
847	363
17391	364
5032	365
27246	366
10984	367
22097	368
19090	369
20057	370
2537	371
13384	372
19284	373
1055	374
11427	375
7976	376
22300	377
22082	378
16246	379
22760	380
22771	381
16469	382
5723	383
3011	384
540	385
13118	386
1025	387
12263	388
28480	389
6046	390
16173	391
21241	392
8785	393
4918	394
27913	395
2313	396
9434	397
2551	398
24814	399
7695	400
3264	401
16647	402
21016	403
7203	404
1898	405
29084	406
23285	407
25571	408
5131	409
11614	410
25479	411
178	412
27967	413
540	414
21210	415
14621	416
10450	417
17037	418
18920	419
26457	420
16714	421
20086	422
20998	423
27570	424
28757	425
3251	426
9653	427
27233	428
9100	429
4981	430
109	431
25765	432
1	433
725	434
16497	435
12175	436
2149	437
22364	438
25483	439
6685	440
25135	441
17830	442
9483	443
364	444
626	445
3694	446
28208	447
13414	448
9403	449
5585	450
25822	451
4073	452
463	453
20176	454
21143	455
24258	456
12639	457
22111	458
22143	459
19028	460
3522	461
23741	462
28793	463
19616	464
19657	465
22779	466
768	467
15645	468
9976	469
8965	470
19793	471
